social_id,site,checkedby,ruling,ruling_time,ruling_val
895252459152711680,twitter,politifact,False,1502308924,-2.0
eItvcpiwpWE,youtube,politifact,Pants on Fire!,1502209205,-2.0
vmy3TRXt0Fk,youtube,politifact,Pants on Fire!,1502209205,-2.0
YwqH-_b2ReU,youtube,politifact,False,1500541200,-2.0
chuiyXQKw3I,youtube,politifact,Pants on Fire!,1502141282,-2.0
youS1cWcWDI,youtube,politifact,Pants on Fire!,1501529401,-2.0
g0u34c9orMc,youtube,politifact,Pants on Fire!,1501529401,-2.0
890997400290111489,twitter,politifact,Pants on Fire!,1501529401,-2.0
887836712822558720,twitter,politifact,Pants on Fire!,1501269482,-2.0
890559337789353984,twitter,politifact,False,1501187220,-2.0
890433477337915393,twitter,politifact,False,1501187220,-2.0
891090551029743616,twitter,politifact,Pants on Fire!,1501529401,-2.0
864227227017281538,twitter,politifact,Pants on Fire!,1498665664,-2.0
1436015249800688,facebook,politifact,False,1505898000,-2.0
1831104893598730,facebook,politifact,Pants on Fire!,1506016862,-2.0
10155080254167061,facebook,politifact,False,1508509680,-2.0
1969037260032795,facebook,politifact,Pants on Fire!,1508778603,-2.0
555135832835629056,twitter,politifact,Pants on Fire!,1508778603,-2.0
920645935981613057,twitter,politifact,False,1508793182,-2.0
923150966551171073,twitter,politifact,False,1509051725,-2.0
6N319bNkuWo,youtube,politifact,False,1509052022,-2.0
922638858667380736,twitter,politifact,False,1509386644,-2.0
1iDRu2q2cRw,youtube,politifact,Pants on Fire!,1509558905,-2.0
PTe70CmYWv4,youtube,politifact,Pants on Fire!,1509558905,-2.0
S-aXNXc_gzM,youtube,politifact,Pants on Fire!,1509558905,-2.0
Uz9PNoecNxU,youtube,politifact,Pants on Fire!,1509558905,-2.0
925872783174918145,twitter,politifact,Pants on Fire!,1509658923,-2.0
925909466356338690,twitter,politifact,Pants on Fire!,1509658923,-2.0
925880208296742913,twitter,politifact,Pants on Fire!,1509745684,-2.0
853010891542989,facebook,politifact,Pants on Fire!,1510006621,-2.0
927552905086894081,twitter,politifact,Pants on Fire!,1510006621,-2.0
-U2ktUbRoOI,youtube,politifact,False,1510265522,-2.0
935879100262240256,twitter,politifact,Pants on Fire!,1511969284,-2.0
923319477495676928,twitter,politifact,False,1511565423,-2.0
908455229452103680,twitter,politifact,False,1511565423,-2.0
Ann4Congress:::::1685547208186335,facebook,politifact,False,1511565423,-2.0
923294605616996353,twitter,politifact,False,1511565423,-2.0
911610455877021697,twitter,politifact,False,1507840020,-2.0
q-_VRZBGg5U,youtube,politifact,False,1511290382,-2.0
930865642332442630,twitter,politifact,False,1510871220,-2.0
928702702967812096,twitter,politifact,False,1510784463,-2.0
rH2ND1lGP0Y,youtube,politifact,Pants on Fire!,1510782482,-2.0
930535804799242240,twitter,politifact,False,1510700765,-2.0
sBHJQkcNBzs,youtube,politifact,False,1510700765,-2.0
927736552519639040,twitter,politifact,Pants on Fire!,1510599241,-2.0
10155148169708437,facebook,politifact,False,1510874341,-2.0
917414773322670081,twitter,politifact,False,1507840020,-2.0
1734484079977972,facebook,politifact,False,1507840020,-2.0
917045348820049920,twitter,politifact,False,1507832342,-2.0
914249025263689728,twitter,politifact,False,1506976620,-2.0
913800760030384131,twitter,politifact,False,1506976620,-2.0
913095002040958976,twitter,politifact,False,1506976620,-2.0
914258621327867905,twitter,politifact,False,1506976620,-2.0
914167277175623681,twitter,politifact,False,1506976620,-2.0
683828324720721920,twitter,politifact,Pants on Fire!,1506709623,-2.0
f4Z01o4tBlI,youtube,politifact,Pants on Fire!,1507055223,-2.0
1719170481719742,facebook,politifact,Pants on Fire!,1506709623,-2.0
913104187105345537,twitter,politifact,False,1506613862,-2.0
913003340451188737,twitter,politifact,False,1506613862,-2.0
911904261553950720,twitter,politifact,Pants on Fire!,1506367620,-2.0
pm_eVIPAtNU,youtube,politifact,Pants on Fire!,1506367503,-2.0
rFJIgAmT8dE,youtube,politifact,False,1506099123,-2.0
913092714366828576,twitter,politifact,False,1506623940,-2.0
1831003770275509,facebook,politifact,Pants on Fire!,1506016862,-2.0
ULwmG0PL94c,youtube,politifact,Pants on Fire!,1507060442,-2.0
UuMViGT1SbM,youtube,politifact,Pants on Fire!,1507060442,-2.0
917130468025348096,twitter,politifact,False,1507832342,-2.0
917694644481413120,twitter,politifact,Pants on Fire!,1507670821,-2.0
4RRCbVBCRBE,youtube,politifact,Pants on Fire!,1507665482,-2.0
Vtws4TzKso4,youtube,politifact,False,1507665062,-2.0
917083461197946880,twitter,politifact,False,1507584060,-2.0
917082971030552576,twitter,politifact,False,1507584060,-2.0
U-E9cewRcQc,youtube,politifact,Pants on Fire!,1507060442,-2.0
917109481116504065,twitter,politifact,False,1507584060,-2.0
914853465926639618,twitter,politifact,False,1507131124,-2.0
902558442849615872,twitter,politifact,Pants on Fire!,1507063980,-2.0
914852426565402625,twitter,politifact,Pants on Fire!,1507063980,-2.0
914817866943406080,twitter,politifact,Pants on Fire!,1507063980,-2.0
913705957351403520,twitter,politifact,Pants on Fire!,1507061823,-2.0
BhiL_LLR0Qw,youtube,politifact,False,1507511702,-2.0
Joeaksa:::::10154429176271671,facebook,snopes,FALSE,1495622524,-2.0
TGGQCS7av3Q,youtube,politifact,False,1498159685,-2.0
sh7ZiddrkmI,youtube,politifact,Pants on Fire!,1497909243,-2.0
820251730407473153,twitter,politifact,Pants on Fire!,1484679181,-2.0
820255947956383744,twitter,politifact,Pants on Fire!,1484679181,-2.0
821368088935432196,twitter,politifact,Pants on Fire!,1484679181,-2.0
821369651968012288,twitter,politifact,Pants on Fire!,1484679181,-2.0
ZFRg14Wg9Bk,youtube,politifact,False,1484733600,-2.0
P_sWvU6EQY0,youtube,politifact,False,1484733600,-2.0
818855781869096960,twitter,politifact,False,1484733600,-2.0
VNY9Uv_GudA,youtube,politifact,False,1484820000,-2.0
V7V3r6pVVaY,youtube,politifact,False,1484869624,-2.0
85kKvpf7MUM,youtube,politifact,False,1484914804,-2.0
822966149289754625,twitter,politifact,Pants on Fire!,1485051180,-2.0
822482330346487810,twitter,politifact,Pants on Fire!,1485051180,-2.0
822941369266216960,twitter,politifact,Pants on Fire!,1485051180,-2.0
816452807024840704,twitter,politifact,False,1485118863,-2.0
816999062562107392,twitter,politifact,False,1485118863,-2.0
817004210529116160,twitter,politifact,False,1485118863,-2.0
817413321058029568,twitter,politifact,False,1485118863,-2.0
829681034564341760,twitter,politifact,False,1486669742,-2.0
829377088289402885,twitter,politifact,Pants on Fire!,1486652400,-2.0
827514065065013248,twitter,politifact,False,1486144805,-2.0
827505588808667136,twitter,politifact,False,1486144805,-2.0
fY52xe0xzAc,youtube,politifact,False,1485815701,-2.0
PK2wrk5fwvI,youtube,politifact,False,1485726603,-2.0
816967979757932544,twitter,politifact,False,1484261043,-2.0
820789938887294977,twitter,politifact,False,1485118863,-2.0
820725491812487170,twitter,politifact,False,1485118863,-2.0
819865802849587200,twitter,politifact,False,1485118863,-2.0
819864373988573184,twitter,politifact,False,1485118863,-2.0
819863039902097408,twitter,politifact,False,1485118863,-2.0
819164172781060096,twitter,politifact,False,1485118863,-2.0
818169485169410048,twitter,politifact,False,1485118863,-2.0
820786730257285120,twitter,politifact,False,1485118863,-2.0
816621553643294720,twitter,politifact,False,1483721881,-2.0
BLXc49ahPKA,youtube,politifact,False,1482442744,-2.0
sarahpalin:::::10154862662308588,facebook,politifact,Pants on Fire!,1482334861,-2.0
802573660309614592,twitter,politifact,Pants on Fire!,1480362245,-2.0
803033642545115140,twitter,politifact,Pants on Fire!,1480362245,-2.0
802972944532209664,twitter,politifact,Pants on Fire!,1480362245,-2.0
JP-cRqCQRc8,youtube,politifact,False,1479919085,-2.0
YShxiev4Id4,youtube,politifact,False,1479722400,-2.0
IDAjG32CY-w,youtube,politifact,False,1479722400,-2.0
803022213779689473,twitter,politifact,Pants on Fire!,1480362245,-2.0
21FRiYIGyMs,youtube,politifact,False,1479722400,-2.0
798326965648420865,twitter,politifact,Pants on Fire!,1479245400,-2.0
lAQsA325HxI,youtube,politifact,Pants on Fire!,1478897285,-2.0
yzsPb1d-huM,youtube,politifact,Pants on Fire!,1478897285,-2.0
796220757571411968,twitter,politifact,False,1478896803,-2.0
796141495573155840,twitter,politifact,Pants on Fire!,1478719742,-2.0
795720594679533568,twitter,politifact,False,1478558165,-2.0
wyTvJXnULqA,youtube,politifact,False,1479711600,-2.0
Ins-NcVwkto,youtube,politifact,False,1486669742,-2.0
803023771124826112,twitter,politifact,Pants on Fire!,1480362245,-2.0
VirginiaELECT:::::10154793979594413,facebook,politifact,Pants on Fire!,1480447981,-2.0
810614412201574402,twitter,politifact,False,1482256921,-2.0
808300706914594816,twitter,politifact,Pants on Fire!,1481842502,-2.0
809403760099422208,twitter,politifact,Pants on Fire!,1481842502,-2.0
Hillary4prisoner:::::569087023294044,facebook,politifact,Pants on Fire!,1481745482,-2.0
turningpointusa:::::1145289662186415,facebook,politifact,False,1481583900,-2.0
803336493469204481,twitter,politifact,False,1481578860,-2.0
4v55Fq6FoXA,youtube,politifact,Pants on Fire!,1481324461,-2.0
796568268962021376,twitter,politifact,False,1481104800,-2.0
cqrrnCw0EWQ,youtube,politifact,Pants on Fire!,1480956960,-2.0
osjgkTVt78k,youtube,politifact,Pants on Fire!,1480956960,-2.0
802202970511151104,twitter,politifact,False,1480457403,-2.0
802163531550429185,twitter,politifact,False,1480457403,-2.0
1378136585559861,facebook,politifact,Pants on Fire!,1480453685,-2.0
1934485643440264,facebook,politifact,False,1481126400,-2.0
877354994881634308,twitter,politifact,False,1498062841,-2.0
829689725581656066,twitter,politifact,False,1486669742,-2.0
5xQznIj8g6U,youtube,politifact,Pants on Fire!,1486670401,-2.0
859471422342778880,twitter,politifact,False,1493757301,-2.0
Pob55ARI-nk,youtube,politifact,False,1493757301,-2.0
uOZB6ZZZoWs,youtube,politifact,Pants on Fire!,1494272342,-2.0
rep-ra%C3%BAl-r-labrador:::::1621192331247674,facebook,politifact,Pants on Fire!,1494272342,-2.0
846776574418567168,twitter,politifact,False,1494426724,-2.0
857198250889273344,twitter,politifact,False,1494527943,-2.0
862710633380417536,twitter,politifact,Pants on Fire!,1494621964,-2.0
h5nBmSxbLss,youtube,politifact,Pants on Fire!,1495029600,-2.0
862994589933764608,twitter,politifact,False,1495032900,-2.0
863022711437524993,twitter,politifact,False,1495032900,-2.0
10155316084703256,facebook,politifact,Pants on Fire!,1495138800,-2.0
7i0sVnW_h_w,youtube,politifact,Pants on Fire!,1495138800,-2.0
6zQzGi5Gm1I,youtube,politifact,Pants on Fire!,1495184400,-2.0
1467923893269928,facebook,politifact,False,1495745345,-2.0
867428862669582344,twitter,politifact,False,1495745345,-2.0
1Dby318yFqU,youtube,politifact,False,1495808581,-2.0
1245624528840072,facebook,politifact,Pants on Fire!,1497630960,-2.0
875377356944396290,twitter,politifact,False,1497565623,-2.0
875376637797441537,twitter,politifact,False,1497565623,-2.0
sarah-palin:::::373854973434,facebook,politifact,False,1497565623,-2.0
keanu.reeves.the.actor:::::984332994961672,facebook,politifact,Pants on Fire!,1497367265,-2.0
Yp83WodCF94,youtube,politifact,Pants on Fire!,1497031261,-2.0
857982245583409153,twitter,politifact,Pants on Fire!,1493670064,-2.0
sarahpalin:::::10155411397843588,facebook,politifact,False,1496865183,-2.0
871808065095569409,twitter,politifact,Pants on Fire!,1496772781,-2.0
871328428963901440,twitter,politifact,False,1496592420,-2.0
xr5869OZ9e0,youtube,politifact,False,1496417642,-2.0
SeJw5eyaPTU,youtube,politifact,False,1496322000,-2.0
vuXImjr-iWc,youtube,politifact,False,1496221200,-2.0
868047480847568896,twitter,politifact,False,1495829822,-2.0
870811163264663553,twitter,politifact,Pants on Fire!,1496849400,-2.0
853583417916755968,twitter,politifact,Pants on Fire!,1493174225,-2.0
853595628655587334,twitter,politifact,Pants on Fire!,1493174225,-2.0
855373184861962240,twitter,politifact,False,1493028000,-2.0
844567116967743492,twitter,politifact,Pants on Fire!,1490386383,-2.0
841967881516679168,twitter,politifact,Pants on Fire!,1490297402,-2.0
E4i3bAtEuJE,youtube,politifact,Pants on Fire!,1490297402,-2.0
OSikmQuan1E,youtube,politifact,Pants on Fire!,1489094824,-2.0
837996746236182529,twitter,politifact,False,1488751264,-2.0
10155157850661336,facebook,politifact,False,1488408063,-2.0
zWYnZFs0kJc,youtube,politifact,False,1490452202,-2.0
cu5xwuz5uGw,youtube,politifact,False,1488408063,-2.0
834181712783560705,twitter,politifact,False,1488231184,-2.0
832329905908150272,twitter,politifact,Pants on Fire!,1487966522,-2.0
823325262985199616,twitter,politifact,Pants on Fire!,1487187483,-2.0
830760480859942912,twitter,politifact,False,1486916045,-2.0
830753364858249220,twitter,politifact,False,1486916045,-2.0
830751875578355713,twitter,politifact,False,1486916045,-2.0
828700823135862786,twitter,politifact,False,1488392225,-2.0
829690509409005578,twitter,politifact,False,1486669742,-2.0
846441353341026306,twitter,politifact,False,1490716800,-2.0
yXRN4miNpJw,youtube,politifact,Pants on Fire!,1491127200,-2.0
855212805506703361,twitter,politifact,False,1492809902,-2.0
cvnWM4kzIgw,youtube,politifact,Pants on Fire!,1492634943,-2.0
854318909121581056,twitter,politifact,Pants on Fire!,1492634943,-2.0
1-EAHXLS_Ss,youtube,politifact,Pants on Fire!,1492634943,-2.0
854268119774367745,twitter,politifact,False,1492543684,-2.0
851433060293672961,twitter,politifact,False,1492205405,-2.0
846500304409513985,twitter,politifact,False,1490716800,-2.0
851980738325032960,twitter,politifact,Pants on Fire!,1492001163,-2.0
hkkeLpbz0-Y,youtube,politifact,False,1491494700,-2.0
UeO71UzICac,youtube,politifact,False,1491494700,-2.0
aDgxoiW1EEc,youtube,politifact,False,1491421561,-2.0
brian.k.sims:::::1352310708190370,facebook,politifact,Pants on Fire!,1491397625,-2.0
847528350226628608,twitter,politifact,False,1491339600,-2.0
10155038260238548,facebook,politifact,Pants on Fire!,1491127200,-2.0
850353380807643136,twitter,politifact,False,1491598865,-2.0
659197285172166657,twitter,snopes,FALSE,1495562642,-2.0
866071104112209921,twitter,snopes,FALSE,1495477862,-2.0
10151891111614792,facebook,snopes,FALSE,1463509261,-2.0
732114521142108162,twitter,snopes,FALSE,1463407924,-2.0
888861647835550,facebook,snopes,FALSE,1462910882,-2.0
730052174554763265,twitter,snopes,FALSE,1462907162,-2.0
730120773927604228,twitter,snopes,FALSE,1462906265,-2.0
ViralAlternativeNews:::::1611804869139121,facebook,snopes,FALSE,1462896903,-2.0
millionmaskmarch:::::844905865621008,facebook,snopes,FALSE,1462896903,-2.0
728686807488008196,twitter,snopes,FALSE,1462563602,-2.0
693975701918236673,twitter,snopes,FALSE,1462563602,-2.0
10154106441782464,facebook,snopes,FALSE,1462545181,-2.0
727806239569149953,twitter,snopes,FALSE,1462375021,-2.0
727226019921416193,twitter,snopes,FALSE,1462289042,-2.0
994026157355337,facebook,snopes,FALSE,1462053544,-2.0
Oww5zb0XvHg,youtube,snopes,FALSE,1462026184,-2.0
724248728543059968,twitter,snopes,FALSE,1461781263,-2.0
725371255294156802,twitter,snopes,FALSE,1461774844,-2.0
522119751312775,facebook,snopes,FALSE,1461774844,-2.0
717477261771808768,twitter,snopes,FALSE,1460518983,-2.0
717476740814123008,twitter,snopes,FALSE,1460518983,-2.0
718200392274685952,twitter,snopes,FALSE,1460518983,-2.0
1114060368687016,facebook,snopes,FALSE,1460671205,-2.0
1738435013068179,facebook,snopes,FALSE,1460811841,-2.0
731892882450219013,twitter,snopes,FALSE,1463699160,-2.0
715776099742064641,twitter,snopes,FALSE,1461020884,-2.0
722291480065257472,twitter,snopes,FALSE,1461257285,-2.0
ThePatriotReview:::::781582078699036,facebook,snopes,FALSE,1461273063,-2.0
723201659346800641,twitter,snopes,FALSE,1461337022,-2.0
10153184474613199,facebook,snopes,FALSE,1461693003,-2.0
724779798879293440,twitter,snopes,FALSE,1461707880,-2.0
1135984369756269,facebook,snopes,FALSE,1461774844,-2.0
721541496223047680,twitter,snopes,FALSE,1461020884,-2.0
261621754172066,facebook,snopes,FALSE,1460387464,-2.0
731892274464841729,twitter,snopes,FALSE,1463699160,-2.0
732699220465975296,twitter,snopes,FALSE,1463699160,-2.0
738372801933893632,twitter,snopes,FALSE,1464887520,-2.0
736633417136111616,twitter,snopes,FALSE,1464798302,-2.0
Bl3WtnLE6g0,youtube,snopes,FALSE,1464798302,-2.0
584179811748964,facebook,snopes,FALSE,1464788764,-2.0
chris.w.cooper.5:::::10201792774936723,facebook,snopes,FALSE,1464697862,-2.0
1103136173079995,facebook,snopes,FALSE,1464615965,-2.0
2014864964228,facebook,snopes,FALSE,1464615965,-2.0
736266999123353600,twitter,snopes,FALSE,1464527525,-2.0
735856754374803456,twitter,snopes,FALSE,1464287400,-2.0
735809898383081472,twitter,snopes,FALSE,1464287400,-2.0
735851876659408897,twitter,snopes,FALSE,1464287400,-2.0
10153502917876906,facebook,snopes,FALSE,1464287400,-2.0
1205745046104926,facebook,snopes,FALSE,1464287400,-2.0
1305789989435166,facebook,snopes,FALSE,1464287400,-2.0
730261060024963072,twitter,snopes,FALSE,1464287400,-2.0
735875978983964673,twitter,snopes,FALSE,1464287400,-2.0
735604972063068160,twitter,snopes,FALSE,1464273301,-2.0
732432959450419200,twitter,snopes,FALSE,1463699160,-2.0
732672062284832769,twitter,snopes,FALSE,1463699160,-2.0
733524978365140992,twitter,snopes,FALSE,1463748545,-2.0
733642380222595074,twitter,snopes,FALSE,1463748545,-2.0
ThePatriotReview:::::794016640788913,facebook,snopes,FALSE,1463764264,-2.0
733645696998494211,twitter,snopes,FALSE,1463764264,-2.0
732619789424832512,twitter,snopes,FALSE,1463699160,-2.0
311177620488335360,twitter,snopes,FALSE,1464013500,-2.0
10154330166173690,facebook,snopes,FALSE,1464036721,-2.0
735133384536641537,twitter,snopes,FALSE,1464110223,-2.0
BPaTaEN2wxY,youtube,snopes,FALSE,1464112920,-2.0
10206499147973842,facebook,snopes,FALSE,1464118140,-2.0
734998939192037376,twitter,snopes,FALSE,1464126062,-2.0
722393378621636608,twitter,snopes,FALSE,1464127322,-2.0
181861216858292224,twitter,snopes,FALSE,1464036721,-2.0
WorldwideInfidelsUnited:::::261612274173014,facebook,snopes,FALSE,1460387464,-2.0
WorldwideInfidelsUnited:::::261772427490332,facebook,snopes,FALSE,1460387464,-2.0
718354492052385792,twitter,snopes,FALSE,1460379785,-2.0
679134617580912640,twitter,snopes,FALSE,1459297864,-2.0
714074809303367680,twitter,snopes,FALSE,1459190760,-2.0
714227501187223552,twitter,snopes,FALSE,1459190760,-2.0
714542867276955648,twitter,snopes,FALSE,1459186800,-2.0
714530883231944704,twitter,snopes,FALSE,1459186800,-2.0
714486943762001920,twitter,snopes,FALSE,1459184705,-2.0
1041383642603184,facebook,snopes,FALSE,1458920705,-2.0
676505869107212,facebook,snopes,FALSE,1458915721,-2.0
713004386063097858,twitter,snopes,FALSE,1458851042,-2.0
hatice.makara:::::1317858908240644,facebook,snopes,FALSE,1458851042,-2.0
MarchAgainstMonstanto:::::1189183724433479,facebook,snopes,FALSE,1458841384,-2.0
712457104515317764,twitter,snopes,FALSE,1458830400,-2.0
1270069706343553,facebook,snopes,FALSE,1458828302,-2.0
711681010690166784,twitter,snopes,FALSE,1458764523,-2.0
712072804137459712,twitter,snopes,FALSE,1458764523,-2.0
marchFDA:::::1728027640760824,facebook,snopes,FALSE,1458764523,-2.0
1620825304799433,facebook,snopes,FALSE,1458576780,-2.0
380100554673762305,twitter,snopes,FALSE,1458582544,-2.0
537340748941651968,twitter,snopes,FALSE,1458582544,-2.0
593871219159597057,twitter,snopes,FALSE,1458582544,-2.0
631508823426105344,twitter,snopes,FALSE,1458582544,-2.0
647196902530895873,twitter,snopes,FALSE,1458582544,-2.0
714988503998849024,twitter,snopes,FALSE,1459297864,-2.0
653592080380510208,twitter,snopes,FALSE,1458582544,-2.0
699795863195901952,twitter,snopes,FALSE,1458582544,-2.0
701526800308969472,twitter,snopes,FALSE,1458582544,-2.0
712677596639571968,twitter,snopes,FALSE,1458745260,-2.0
712449093252079616,twitter,snopes,FALSE,1458745260,-2.0
10204342454321655,facebook,snopes,FALSE,1458756661,-2.0
699737190193065984,twitter,snopes,FALSE,1458582544,-2.0
714991407786823680,twitter,snopes,FALSE,1459297864,-2.0
712228379156746240,twitter,snopes,FALSE,1459343705,-2.0
715143679313383424,twitter,snopes,FALSE,1459343705,-2.0
710207881342164992,twitter,snopes,FALSE,1459777861,-2.0
707901262734434304,twitter,snopes,FALSE,1459777861,-2.0
715327007907717120,twitter,snopes,FALSE,1459777861,-2.0
713270244643631104,twitter,snopes,FALSE,1459777861,-2.0
716961972781064192,twitter,snopes,FALSE,1459777861,-2.0
677778560300486656,twitter,snopes,FALSE,1459786800,-2.0
715744008312590337,twitter,snopes,FALSE,1459537980,-2.0
714909037242888192,twitter,snopes,FALSE,1459892402,-2.0
695543123850752001,twitter,snopes,FALSE,1459963144,-2.0
694205954200571904,twitter,snopes,FALSE,1459963144,-2.0
717360570190540800,twitter,snopes,FALSE,1459963144,-2.0
717764814135758848,twitter,snopes,FALSE,1459969145,-2.0
1024118774309029,facebook,snopes,FALSE,1460031424,-2.0
100001327473306,facebook,snopes,FALSE,1460031424,-2.0
grimsbytel:::::10153414191156402,facebook,snopes,FALSE,1459963144,-2.0
607730609405434,facebook,snopes,FALSE,1464901143,-2.0
715964052237893632,twitter,snopes,FALSE,1459537980,-2.0
715783786630410240,twitter,snopes,FALSE,1459537980,-2.0
stanford:::::10153984990853418,facebook,snopes,FALSE,1459349343,-2.0
715140057527631872,twitter,snopes,FALSE,1459349343,-2.0
nytopinion:::::1281650201849933,facebook,snopes,FALSE,1459349343,-2.0
715222797333692416,twitter,snopes,FALSE,1459349343,-2.0
715145488085815296,twitter,snopes,FALSE,1459349343,-2.0
715217855034355712,twitter,snopes,FALSE,1459349343,-2.0
715859719819292672,twitter,snopes,FALSE,1459537980,-2.0
715217542814543872,twitter,snopes,FALSE,1459349343,-2.0
715170546200285185,twitter,snopes,FALSE,1459349343,-2.0
715184118108131328,twitter,snopes,FALSE,1459349343,-2.0
XHnkVextoQw,youtube,snopes,FALSE,1459350901,-2.0
715888058327928832,twitter,snopes,FALSE,1459520345,-2.0
715879145411059712,twitter,snopes,FALSE,1459523165,-2.0
715931557421322240,twitter,snopes,FALSE,1459523165,-2.0
715218541293740032,twitter,snopes,FALSE,1459349343,-2.0
1227688723928191,facebook,snopes,FALSE,1465226521,-2.0
gbpotus:::::1199726893394025,facebook,snopes,FALSE,1465580283,-2.0
742309998634651648,twitter,snopes,FALSE,1465829283,-2.0
1813280475572317,facebook,snopes,FALSE,1470843905,-2.0
761995125824360448,twitter,snopes,FALSE,1470837902,-2.0
765151760537313280,twitter,snopes,FALSE,1470837902,-2.0
763051930289446913,twitter,snopes,FALSE,1470777121,-2.0
mkc262:::::10210727296197525,facebook,snopes,FALSE,1470675840,-2.0
762289875362127872,twitter,snopes,FALSE,1470667624,-2.0
762400869858115588,twitter,snopes,FALSE,1470661680,-2.0
762637804123938816,twitter,snopes,FALSE,1470658920,-2.0
762641595439190016,twitter,snopes,FALSE,1470657365,-2.0
761669709179686913,twitter,snopes,FALSE,1470431041,-2.0
676496331272142849,twitter,snopes,FALSE,1470325681,-2.0
761214050642436097,twitter,snopes,FALSE,1470322504,-2.0
760596603497549826,twitter,snopes,FALSE,1470234362,-2.0
avonandsomersetpolice:::::10154367171884812,facebook,snopes,FALSE,1470233764,-2.0
HotSpringsPD:::::1234730299880203,facebook,snopes,FALSE,1470233764,-2.0
u4thNRt2MJY,youtube,snopes,FALSE,1470171785,-2.0
10153863041820701,facebook,snopes,FALSE,1470165124,-2.0
1237275509615923,facebook,snopes,FALSE,1469639581,-2.0
TheRealMikeRowe:::::1193129407363867,facebook,snopes,FALSE,1469639581,-2.0
716483807210156032,twitter,snopes,FALSE,1469724481,-2.0
FJeuK1Pl2bQ,youtube,snopes,FALSE,1469728860,-2.0
759142652243644416,twitter,snopes,FALSE,1469740385,-2.0
758582545344700416,twitter,snopes,FALSE,1469740385,-2.0
1734190983481267,facebook,snopes,FALSE,1470843905,-2.0
758628478447079424,twitter,snopes,FALSE,1469743684,-2.0
759147974488363008,twitter,snopes,FALSE,1469900760,-2.0
759137191507337216,twitter,snopes,FALSE,1469900760,-2.0
760167230952865793,twitter,snopes,FALSE,1470083462,-2.0
579329128245116928,twitter,snopes,FALSE,1470099124,-2.0
759922982613491713,twitter,snopes,FALSE,1470155281,-2.0
760468585982472193,twitter,snopes,FALSE,1470155281,-2.0
759178252850266112,twitter,snopes,FALSE,1469900760,-2.0
762684679161978880,twitter,snopes,FALSE,1470865385,-2.0
ZCkrgNoiqNQ,youtube,snopes,FALSE,1470869945,-2.0
10208669251721606,facebook,snopes,FALSE,1471448042,-2.0
8ierD9A962Y,youtube,snopes,FALSE,1471452361,-2.0
dQw4w9WgXcQ,youtube,snopes,FALSE,1471613461,-2.0
9zv6q3tFDJw,youtube,snopes,FALSE,1471704604,-2.0
SPkStbjMZig,youtube,snopes,FALSE,1471735445,-2.0
W5Qfz0SOTR4,youtube,snopes,FALSE,1471879805,-2.0
764456528019615744,twitter,snopes,FALSE,1471439581,-2.0
1258599154197672,facebook,snopes,FALSE,1471879805,-2.0
767287437395685376,twitter,snopes,FALSE,1471967340,-2.0
749630431235018752,twitter,snopes,FALSE,1471983303,-2.0
suarez.christophe:::::278320429194845,facebook,snopes,FALSE,1471983303,-2.0
747141377801216001,twitter,snopes,FALSE,1471983303,-2.0
z4Rf33Hf7Dw,youtube,snopes,FALSE,1471983303,-2.0
767789552392085504,twitter,snopes,FALSE,1471898764,-2.0
rolandsmartinfanpage:::::10153548949577831,facebook,snopes,FALSE,1469626925,-2.0
763867302945251329,twitter,snopes,FALSE,1471439581,-2.0
764610724761067520,twitter,snopes,FALSE,1471275363,-2.0
Snapple:::::191872777990,facebook,snopes,FALSE,1470919145,-2.0
763725778206986240,twitter,snopes,FALSE,1470930840,-2.0
10153842361751705,facebook,snopes,FALSE,1470930840,-2.0
763737834662440962,twitter,snopes,FALSE,1470930840,-2.0
763762236775133184,twitter,snopes,FALSE,1470930840,-2.0
10208303812848490,facebook,snopes,FALSE,1471363142,-2.0
763790430517485569,twitter,snopes,FALSE,1470938821,-2.0
763808994917875712,twitter,snopes,FALSE,1471008723,-2.0
764005108594020352,twitter,snopes,FALSE,1471013940,-2.0
764101548632842244,twitter,snopes,FALSE,1471013940,-2.0
764127405745246208,twitter,snopes,FALSE,1471013940,-2.0
697939984762818561,twitter,snopes,FALSE,1471019041,-2.0
10105230311146339,facebook,snopes,FALSE,1471259760,-2.0
763791544151400448,twitter,snopes,FALSE,1470938821,-2.0
xg4nAKYoD3Y,youtube,snopes,FALSE,1469585645,-2.0
332510476805140,facebook,snopes,FALSE,1469456700,-2.0
923227561157136,facebook,snopes,FALSE,1467905763,-2.0
750639263042117633,twitter,snopes,FALSE,1467819901,-2.0
750543738842259459,twitter,snopes,FALSE,1467819120,-2.0
750363985933807616,twitter,snopes,FALSE,1467730621,-2.0
746759622434820097,twitter,snopes,FALSE,1467646440,-2.0
749988210391080960,twitter,snopes,FALSE,1467646440,-2.0
747510605699907584,twitter,snopes,FALSE,1467387482,-2.0
h2rscotland:::::1306503862694918,facebook,snopes,FALSE,1467299223,-2.0
747526178756427776,twitter,snopes,FALSE,1467213123,-2.0
747204593709256704,twitter,snopes,FALSE,1467134280,-2.0
747688013862473728,twitter,snopes,FALSE,1467126122,-2.0
1047288832021099,facebook,snopes,FALSE,1467052384,-2.0
747066725309440000,twitter,snopes,FALSE,1467045303,-2.0
jstern37:::::10208052347400995,facebook,snopes,FALSE,1467045303,-2.0
